-64.6991	115.164	2759.12		23.7894	-4.32226	835.24		38.0469	-47.4775	834.061		
16.324	18.0862	835.327		23.7603	-4.32814	835.129		38.041	-47.474	833.932		
-64.6993	115.164	2759.12		23.7859	-4.34179	835.162		38.0561	-47.5003	833.998		
-64.6993	115.164	2759.12		23.7589	-4.31597	835.072		38.0336	-47.4567	833.909		
-64.699	115.164	2759.12		23.7828	-4.34678	835.058		38.0502	-47.4706	834		
-64.699	115.164	2759.12		23.7589	-4.31597	835.072		38.048	-47.4748	833.954		
-64.6989	115.164	2759.12		23.7572	-4.33006	835.023		38.0695	-47.4604	834.021		
-64.6992	115.164	2759.12		23.7589	-4.31597	835.072		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.7589	-4.31597	835.072		38.0905	-47.4661	834.087		
-64.6989	115.164	2759.12		23.7958	-4.34102	835.166		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.7792	-4.33508	835.14		38.091	-47.4954	834.088		
-64.6989	115.164	2759.12		23.7572	-4.33006	835.023		38.0413	-47.4943	833.933		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0905	-47.4661	834.087		
-64.699	115.164	2759.12		23.7694	-4.34771	835.115		38.091	-47.4954	834.088		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0931	-47.4716	834.003		
-64.699	115.164	2759.12		23.7871	-4.33345	835.166		38.0811	-47.479	834.005		
-64.6989	115.164	2759.12		23.7748	-4.34222	835.082		38.084	-47.4783	834.066		
-64.6993	115.164	2759.12		23.7824	-4.35248	835.013		38.1051	-47.4841	834.132		
-64.699	115.164	2759.12		23.7824	-4.35248	835.013		38.0695	-47.4604	834.021		
-64.699	115.164	2759.12		23.7871	-4.33345	835.166		38.1023	-47.4847	834.071		
-64.699	115.164	2759.12		23.7768	-4.33314	835.147		38.0766	-47.4775	834.043		
-64.699	115.164	2759.12		23.7871	-4.33345	835.166		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.7679	-4.33537	835.059		38.0717	-47.4562	834.067		
-64.6989	115.164	2759.12		23.7764	-4.32813	835.131		38.084	-47.4783	834.066		
-64.699	115.164	2759.12		23.784	-4.33844	835.062		38.0644	-47.4652	833.914		
-64.6989	115.164	2759.12		23.7966	-4.34712	835.198		38.0981	-47.4668	834.11		
-64.6989	115.164	2759.12		23.7935	-4.35211	835.094		38.0981	-47.4668	834.11		
-64.6991	115.164	2759.12		23.784	-4.33844	835.062		38.0645	-47.4459	833.908		
-64.6989	115.164	2759.12		23.7685	-4.31416	835.068		38.0789	-47.4638	833.953		
-64.6989	115.164	2759.12		23.7733	-4.33312	835.026		38.086	-47.4809	833.975		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.091	-47.4954	834.088		
-64.6989	115.164	2759.12		23.7875	-4.33535	835.183		38.091	-47.4954	834.088		
-64.6989	115.164	2759.12		23.7754	-4.321	835.091		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.086	-47.5003	833.981		
-64.6989	115.164	2759.12		23.8141	-4.34452	835.212		38.0981	-47.4668	834.11		
16.3482	18.0919	835.342		23.7894	-4.32226	835.24		38.0855	-47.471	833.979		
-64.6989	115.164	2759.12		23.7748	-4.34222	835.082		38.0905	-47.4661	834.087		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7738	-4.33506	835.042		38.0905	-47.4661	834.087		
-64.6989	115.164	2759.12		23.7733	-4.33312	835.026		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.7572	-4.33006	835.023		38.0645	-47.4459	833.908		
-64.6989	115.164	2759.12		23.818	-4.3136	835.267		38.0931	-47.4523	833.997		
-64.6991	115.164	2759.12		23.7824	-4.35248	835.013		38.0931	-47.4523	833.997		
-64.699	115.164	2759.12		23.7764	-4.32813	835.131		38.091	-47.4954	834.088		
-64.6988	115.164	2759.12		23.7733	-4.33312	835.026		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7718	-4.31009	835.181		38.0595	-47.4508	833.803		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0784	-47.4537	833.957		
16.3229	18.1038	835.254		23.7542	-4.335	834.919		38.0905	-47.4661	834.087		
-64.6989	115.164	2759.12		23.7871	-4.33345	835.166		38.0735	-47.4392	833.846		
-64.699	115.164	2759.12		23.7717	-4.34716	834.977		38.084	-47.4783	834.066		
-64.6989	115.164	2759.12		23.7696	-4.32128	835.108		38.1001	-47.4695	834.019		
-64.6988	115.164	2759.12		23.7855	-4.34755	835.117		38.0784	-47.4537	833.957		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8033	-4.33918	835.176		38.0835	-47.4488	834.065		
-64.6989	115.164	2759.12		23.7871	-4.33345	835.166		38.1001	-47.4695	834.019		
-64.6989	115.164	2759.12		23.7665	-4.32627	835.004		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0905	-47.4661	834.087		
-64.6989	115.164	2759.12		23.7824	-4.35248	835.013		38.1001	-47.4889	834.025		
-64.6989	115.164	2759.12		23.7764	-4.32813	835.131		38.0835	-47.4488	834.065		
-64.6989	115.164	2759.12		23.8033	-4.33918	835.176		38.0835	-47.4488	834.065		
-64.6989	115.164	2759.12		23.7871	-4.33345	835.166		38.0981	-47.4668	834.11		
-64.6989	115.164	2759.12		23.7649	-4.34031	834.954		38.0789	-47.4638	833.953		
-64.6989	115.164	2759.12		23.7696	-4.32128	835.108		38.0835	-47.4488	834.065		
-64.6989	115.164	2759.12		23.7903	-4.31592	835.27		38.0981	-47.4668	834.11		
-64.6989	115.164	2759.12		23.7589	-4.31597	835.072		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7733	-4.33312	835.026		38.0981	-47.4668	834.11		
-64.6989	115.164	2759.12		23.7768	-4.33002	835.147		38.0855	-47.4516	833.974		
16.3279	18.1456	835.48		23.7696	-4.32128	835.108		38.0857	-47.4447	834.111		
-64.6992	115.164	2759.12		23.7696	-4.32128	835.108		38.0857	-47.4447	834.111		
16.3229	18.1038	835.254		23.7665	-4.32627	835.004		38.0735	-47.4392	833.846		
-64.699	115.164	2759.12		23.7696	-4.32128	835.108		38.0835	-47.4488	834.065		
-64.6988	115.164	2759.12		23.7649	-4.34031	834.954		38.0784	-47.4537	833.957		
-64.699	115.164	2759.12		23.8147	-4.3233	835.221		38.0881	-47.4572	833.892		
-64.6989	115.164	2759.12		23.7542	-4.335	834.919		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0931	-47.4716	834.003		
-64.6989	115.164	2759.12		23.7558	-4.32096	834.968		38.0881	-47.4572	833.892		
-64.6989	115.164	2759.12		23.7665	-4.32627	835.004		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.7717	-4.34716	834.977		38.0823	-47.4555	833.766		
-64.6988	115.164	2759.12		23.7764	-4.32813	835.131		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0805	-47.4565	833.868		
-64.6989	115.164	2759.12		23.7871	-4.33345	835.166		38.0676	-47.4375	833.721		
-64.6988	115.164	2759.12		23.7748	-4.34222	835.082		38.1001	-47.4695	834.019		
-64.6989	115.164	2759.12		23.8127	-4.35134	835.113		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.7738	-4.33506	835.042		38.0537	-47.4491	833.677		
-64.6989	115.164	2759.12		23.7542	-4.335	834.919		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7649	-4.34031	834.954		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7824	-4.35248	835.013		38.0951	-47.4744	833.914		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0784	-47.4537	833.957		
-64.6989	115.164	2759.12		23.8019	-4.33008	835.12		38.0784	-47.4537	833.957		
-64.6989	115.164	2759.12		23.7665	-4.32627	835.004		38.0981	-47.4668	834.11		
-64.6988	115.164	2759.12		23.7894	-4.32226	835.24		38.0981	-47.4668	834.11		
-64.6989	115.164	2759.12		23.7764	-4.32813	835.131		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8049	-4.32508	835.225		38.0784	-47.4343	833.952		
16.3473	18.0971	835.291		23.784	-4.33844	835.062		38.0676	-47.4375	833.721		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0676	-47.4375	833.721		
-64.6989	115.164	2759.12		23.7665	-4.32627	835.004		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8019	-4.33008	835.12		38.0881	-47.4572	833.892		
-64.6988	115.164	2759.12		23.8445	-4.3452	835.312		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8019	-4.33008	835.12		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7696	-4.32128	835.108		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.7542	-4.335	834.919		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7558	-4.32096	834.968		38.0881	-47.4572	833.892		
-64.6988	115.164	2759.12		23.8157	-4.33042	835.261		38.0931	-47.4523	833.997		
16.3482	18.0919	835.342		23.8001	-4.32019	835.208		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8461	-4.32929	835.361		38.0735	-47.4392	833.846		
-64.699	115.164	2759.12		23.8737	-4.33498	835.358		38.0784	-47.4537	833.957		
-64.6988	115.164	2759.12		23.8157	-4.33042	835.261		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.8051	-4.34291	835.182		38.0676	-47.4375	833.721		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8037	-4.33381	835.126		38.0784	-47.4343	833.952		
-64.6988	115.164	2759.12		23.7785	-4.3159	835.196		38.0882	-47.4768	834.022		
-64.6989	115.164	2759.12		23.8127	-4.33541	835.156		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8174	-4.33231	835.266		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7844	-4.31783	835.062		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7858	-4.32693	835.117		38.0955	-47.4245	834.005		
-64.6988	115.164	2759.12		23.784	-4.33844	835.062		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8141	-4.34452	835.212		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8111	-4.34946	835.107		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.7983	-4.31817	835.202		38.0784	-47.4343	833.952		
16.3229	18.1038	835.254		23.7855	-4.34755	835.117		38.1001	-47.4695	834.019		
-64.6988	115.164	2759.12		23.8157	-4.33042	835.261		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.8127	-4.33541	835.156		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8258	-4.32391	835.199		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7936	-4.3372	835.049		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7738	-4.33506	835.042		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.784	-4.33844	835.062		38.0823	-47.4555	833.766		
-64.6989	115.164	2759.12		23.8127	-4.33541	835.156		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.845	-4.33798	835.263		38.0784	-47.4537	833.957		
-64.6988	115.164	2759.12		23.8149	-4.31679	835.163		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8322	-4.32897	835.22		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7844	-4.31783	835.062		38.0676	-47.4375	833.721		
16.322	18.1089	835.204		23.8049	-4.32508	835.225		38.0823	-47.4555	833.766		
-64.6989	115.164	2759.12		23.8049	-4.32508	835.225		38.0823	-47.4555	833.766		
-64.6989	115.164	2759.12		23.7649	-4.34031	834.954		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.7649	-4.34031	834.954		38.0784	-47.4537	833.957		
-64.6989	115.164	2759.12		23.7855	-4.34755	835.117		38.0881	-47.4572	833.892		
-64.6989	115.164	2759.12		23.8036	-4.33202	835.126		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8326	-4.33091	835.236		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7754	-4.321	835.091		38.0931	-47.4523	833.997		
-64.6988	115.164	2759.12		23.8019	-4.33008	835.12		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7952	-4.32316	835.098		38.0784	-47.4343	833.952		
-64.699	115.164	2759.12		23.8147	-4.3233	835.221		38.1101	-47.4423	834.051		
-64.6988	115.164	2759.12		23.7871	-4.33345	835.166		38.0784	-47.4343	833.952		
-64.6988	115.164	2759.12		23.7847	-4.34141	835.085		38.0881	-47.4572	833.892		
-64.6989	115.164	2759.12		23.8431	-4.33609	835.257		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.8289	-4.31891	835.303		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.7954	-4.33923	835.055		38.0784	-47.4343	833.952		
-64.6988	115.164	2759.12		23.8306	-4.34302	835.171		38.0881	-47.4572	833.892		
-64.6989	115.164	2759.12		23.7871	-4.33345	835.166		38.0931	-47.4523	833.997		
-64.6989	115.164	2759.12		23.8144	-4.3391	835.162		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.7936	-4.3372	835.049		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8322	-4.32897	835.22		38.0784	-47.4343	833.952		
-64.6989	115.164	2759.12		23.8111	-4.34946	835.107		38.0881	-47.4572	833.892		
16.3473	18.0971	835.291		23.8768	-4.32998	835.462		38.1051	-47.4472	833.945		
-64.6989	115.164	2759.12		23.8431	-4.33609	835.257		38.0931	-47.4523	833.997		
-64.6988	115.164	2759.12		23.8258	-4.32391	835.199		38.0784	-47.4343	833.952		
-64.6988	115.164	2759.12		23.8441	-4.32173	835.309		38.0676	-47.4375	833.721		
-64.6988	115.164	2759.12		23.843	-4.33428	835.256		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.7952	-4.32316	835.098		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8414	-4.34832	835.207		38.0735	-47.4392	833.846		
-64.6989	115.164	2759.12		23.8721	-4.34902	835.309		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.8322	-4.32897	835.22		38.0881	-47.4572	833.892		
-64.6988	115.164	2759.12		23.8768	-4.32998	835.462		38.1051	-47.4472	833.945		
-64.6989	115.164	2759.12		23.8628	-4.3297	835.322		38.0881	-47.4572	833.892		
-64.6988	115.164	2759.12		23.8414	-4.34832	835.207		38.1051	-47.4472	833.945		
-64.6989	115.164	2759.12		23.8414	-4.34832	835.207		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.784	-4.33844	835.062		38.0725	-47.4326	833.824		
-64.6989	115.164	2759.12		23.8127	-4.33541	835.156		38.0823	-47.4555	833.766		
-64.6989	115.164	2759.12		23.8174	-4.33411	835.266		38.0735	-47.4392	833.846		
-64.6988	115.164	2759.12		23.8242	-4.33795	835.15		38.0735	-47.4392	833.846		
