Format Version,1.21,Take Name,Take 2020-08-24 10.15.46 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-24 10.15.46 AM,Total Frames in Take,2066,Total Exported Frames,2001,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
691,5.758333,-4.236420,-2.057296,-3.116073,24.280697,231.992081,601.507813,0.052567,46.855011,248.436783,597.611511,0.990028,28.700035,254.850235,600.622925,0.994215,24.342840,203.076279,598.293640,0.982198,17.766289,229.727295,607.327148,0.982773,3.739305,223.869751,603.683716,0.985078,-0.371351,-1.108703,-0.406431,128.519501,154.926666,569.678467,0.035965,171.611374,136.480896,542.129822,0.985696,119.176483,103.674812,573.778625,0.992120,86.861954,173.044632,595.106201,0.991294,104.183395,166.635193,587.600891,0.992219,160.764297,194.797791,549.776917,0.993714,0.232184,-0.583938,1.073267,168.074982,290.205750,888.909668,0.089776,152.024918,294.635620,909.698425,0.976238,168.357559,258.496277,889.041626,0.982785,168.086899,273.318970,888.417908,0.991105,168.673523,316.954498,887.429932,0.984439,183.232010,307.623352,869.960205,0.953214,0.490320,-1.903332,-0.450767,-58.298679,324.612457,597.124451,0.027152,-42.729950,259.025177,581.249146,0.994896,-53.849922,305.658569,592.660828,0.992042,-78.316170,409.153625,617.463440,0.992697,46.844341,248.417374,597.517395,28.703943,254.871780,600.661865,24.313793,203.070221,598.292480,17.733484,229.776550,607.556885,3.807768,223.824417,603.510864,171.600189,136.478455,542.232971,119.176430,103.682442,573.703064,86.866051,173.040955,595.150696,104.198669,166.631607,587.602356,160.756073,194.799774,549.703979,151.965118,294.553864,909.678955,168.324158,258.510345,889.136902,168.104874,273.330536,888.399109,168.690247,316.968414,887.559387,183.291824,307.666168,869.767639,-42.722054,259.022583,581.267700,-53.832108,305.650665,592.611145,-78.319374,409.175232,617.448547
692,5.766667,-4.176280,-2.039391,-3.108640,24.280474,231.994781,601.522034,0.048969,46.851791,248.445938,597.635620,0.991761,28.697102,254.854324,600.659668,0.994089,24.344656,203.082352,598.277649,0.982518,17.768175,229.723236,607.341125,0.982752,3.740642,223.867996,603.696045,0.987670,-0.365613,-1.099840,-0.408022,128.524170,154.926697,569.661621,0.028059,171.611252,136.482468,542.104431,0.988948,119.180305,103.674683,573.758057,0.993964,86.871056,173.043304,595.097595,0.993956,104.191170,166.634125,587.588928,0.993702,160.767029,194.798889,549.759094,0.994357,0.284863,-0.617100,1.064491,168.076096,290.201843,888.887024,0.078837,152.014725,294.615082,909.670593,0.973827,168.353683,258.492218,888.989929,0.979899,168.085678,273.315552,888.379761,0.992816,168.679672,316.951843,887.432373,0.987855,183.246796,307.634521,869.962402,0.967057,0.490320,-1.903332,-0.450767,-58.290672,324.613281,597.111755,0.019401,-42.721943,259.026001,581.236450,0.996064,-53.841911,305.659363,592.648132,0.996362,-78.308159,409.154449,617.450684,0.993023,46.834663,248.423126,597.586487,28.707153,254.875534,600.647644,24.328083,203.069351,598.246704,17.731979,229.776535,607.562988,3.800228,223.829590,603.567688,171.606155,136.481201,542.187988,119.175812,103.685913,573.695313,86.873451,173.039703,595.122925,104.206482,166.626450,587.606567,160.758865,194.800186,549.695679,151.974380,294.546143,909.667480,168.323151,258.507080,889.184448,168.099594,273.323853,888.199951,168.689056,316.963013,887.549377,183.294464,307.669098,869.833496,-42.722248,259.021545,581.244141,-53.839794,305.659088,592.651489,-78.316925,409.180756,617.449768
693,5.775000,-4.165323,-2.072587,-3.115946,24.286737,231.994049,601.504700,0.047046,46.861729,248.444046,597.634766,0.990866,28.705811,254.853394,600.649414,0.994774,24.350370,203.082245,598.254700,0.982174,17.770830,229.721909,607.319519,0.985495,3.744943,223.868591,603.665039,0.987883,-0.374953,-1.106601,-0.403172,128.526871,154.927063,569.654602,0.025016,171.618744,136.481964,542.105469,0.988538,119.186897,103.674927,573.758362,0.995181,86.869225,173.044296,595.082642,0.995078,104.190758,166.635361,587.577087,0.994668,160.768661,194.798721,549.749268,0.995265,0.299536,-0.617781,1.055781,168.079971,290.202179,888.822266,0.079899,152.019043,294.612488,909.606812,0.978879,168.352737,258.492462,888.916992,0.981508,168.086990,273.316010,888.310608,0.994409,168.687622,316.952454,887.374451,0.982708,183.253525,307.637421,869.902283,0.962622,0.490320,-1.903332,-0.450767,-58.285526,324.621277,597.128479,0.016014,-42.716801,259.033997,581.253113,0.995008,-53.836765,305.667389,592.664856,0.996990,-78.303009,409.162476,617.467407,0.995992,46.845211,248.414673,597.566040,28.710314,254.875809,600.671204,24.335728,203.067261,598.241150,17.730862,229.780106,607.514282,3.811404,223.832321,603.531372,171.609512,136.483871,542.183899,119.180161,103.684128,573.702942,86.879005,173.037170,595.098389,104.203896,166.628296,587.596802,160.761673,194.801880,549.691284,151.976883,294.547089,909.579041,168.330246,258.498596,889.050537,168.095581,273.334778,888.223999,168.696396,316.968323,887.512207,183.301468,307.662201,869.742859,-42.709694,259.019775,581.249695,-53.834408,305.665802,592.674072,-78.302147,409.179382,617.433289
694,5.783333,-4.174967,-2.101750,-3.115216,24.288136,231.990906,601.495422,0.060329,46.864269,248.441376,597.634216,0.989277,28.706507,254.850327,600.638550,0.993242,24.354851,203.078568,598.250305,0.979687,17.769394,229.719437,607.307373,0.977952,3.745655,223.864792,603.646729,0.984431,-0.342618,-1.107898,-0.411642,128.528000,154.926559,569.659607,0.027731,171.617813,136.490738,542.101013,0.989405,119.180367,103.673477,573.734131,0.992484,86.872429,173.035522,595.096924,0.994525,104.193199,166.628281,587.588196,0.994624,160.776154,194.804749,549.777710,0.994298,0.322255,-0.546082,1.047417,168.084747,290.201660,888.856873,0.096953,152.050446,294.605927,909.663269,0.974357,168.353195,258.491913,888.938660,0.982874,168.088760,273.315704,888.338501,0.990452,168.694321,316.952423,887.419006,0.979492,183.237015,307.642334,869.924866,0.951632,0.490320,-1.903332,-0.450767,-58.273994,324.616180,597.125916,0.026065,-42.705269,259.028900,581.250549,0.993515,-53.825233,305.662262,592.662292,0.995111,-78.291473,409.157379,617.464844,0.991825,46.846256,248.418564,597.538696,28.715923,254.872925,600.662537,24.334028,203.061661,598.233826,17.727598,229.776703,607.588196,3.816485,223.824753,603.455994,171.611420,136.485931,542.178223,119.184914,103.686424,573.672180,86.875557,173.038040,595.123169,104.201073,166.620468,587.603333,160.766968,194.801849,549.721497,151.978958,294.549286,909.662476,168.338791,258.495697,889.067200,168.101837,273.326752,888.246399,168.700333,316.973572,887.577026,183.305267,307.662903,869.725464,-42.706348,259.018280,581.237671,-53.822689,305.663239,592.660828,-78.290703,409.184998,617.465942
695,5.791667,-4.166431,-2.065742,-3.113673,24.289551,231.991730,601.490234,0.053099,46.863564,248.442352,597.617249,0.990964,28.707813,254.851196,600.633972,0.994165,24.353680,203.079865,598.240845,0.981097,17.774422,229.719498,607.305969,0.980280,3.748270,223.865677,603.653320,0.987121,-0.376240,-1.092268,-0.400477,128.528625,154.923813,569.676392,0.020463,171.614441,136.480026,542.116943,0.993886,119.192009,103.671349,573.783691,0.996780,86.876534,173.039749,595.114441,0.994891,104.196480,166.631424,587.604736,0.994446,160.763641,194.796478,549.762085,0.994419,0.265177,-0.633804,1.065047,168.080978,290.202515,888.882080,0.093342,152.013504,294.622772,909.659424,0.973929,168.358795,258.492950,888.996033,0.983498,168.090851,273.316071,888.380615,0.989376,168.684769,316.952057,887.418396,0.979395,183.257065,307.628845,869.955872,0.957124,0.490320,-1.903332,-0.450767,-58.266644,324.616516,597.125427,0.033326,-42.697914,259.029236,581.250061,0.992876,-53.817883,305.662628,592.661804,0.993752,-78.284126,409.157684,617.464355,0.988377,46.849297,248.418274,597.549927,28.714642,254.872864,600.634949,24.337307,203.062363,598.213013,17.734602,229.778351,607.554382,3.811538,223.827026,603.500610,171.613281,136.481735,542.169617,119.185814,103.677643,573.739746,86.880226,173.036545,595.104797,104.199768,166.623154,587.657104,160.763977,194.799927,549.710693,151.971954,294.552216,909.605835,168.333786,258.506042,889.084717,168.100510,273.328827,888.374268,168.692642,316.971954,887.574890,183.307068,307.653534,869.766235,-42.702751,259.022064,581.244568,-53.821095,305.662262,592.660156,-78.289627,409.194519,617.494324
696,5.800000,-4.113605,-2.049183,-3.113492,24.290543,231.993042,601.477051,0.056271,46.863728,248.446838,597.612671,0.989311,28.708969,254.853226,600.640564,0.993585,24.353218,203.084198,598.200989,0.979823,17.777054,229.715591,607.292480,0.981961,3.749743,223.865372,603.638489,0.984981,-0.339559,-1.091347,-0.414046,128.526520,154.928879,569.647034,0.028784,171.607574,136.492661,542.075012,0.990175,119.177826,103.675995,573.721436,0.992200,86.879089,173.038269,595.097412,0.993801,104.197411,166.630707,587.583252,0.994573,160.770691,194.806732,549.757935,0.993272,0.280241,-0.662964,1.068618,168.084534,290.207794,888.869507,0.075023,152.006210,294.621643,909.639832,0.978221,168.364197,258.498230,888.975281,0.980884,168.095657,273.321472,888.363586,0.996166,168.687454,316.957733,887.413147,0.984114,183.269180,307.639954,869.955627,0.966836,0.490320,-1.903332,-0.450767,-58.269032,324.620422,597.115845,0.022624,-42.700306,259.033142,581.240540,0.995042,-53.820271,305.666504,592.652283,0.995759,-78.286514,409.161591,617.454834,0.992231,46.847210,248.416946,597.519287,28.711386,254.875656,600.677795,24.334684,203.065323,598.191406,17.736256,229.781708,607.531128,3.822997,223.825562,603.465698,171.605103,136.488342,542.154175,119.183029,103.686050,573.655151,86.877716,173.041229,595.128662,104.203163,166.626709,587.600586,160.763626,194.801910,549.696472,151.974396,294.549805,909.599060,168.332077,258.514435,889.126404,168.110245,273.335510,888.262329,168.699295,316.970673,887.548706,183.306839,307.668457,869.809631,-42.705677,259.023254,581.251282,-53.822598,305.665192,592.655579,-78.290642,409.188019,617.464539
697,5.808333,-4.202520,-2.010096,-3.107782,24.284786,231.993057,601.507263,0.051389,46.854481,248.441940,597.601746,0.990078,28.701483,254.852112,600.632141,0.993715,24.346666,203.079147,598.276062,0.982641,17.775410,229.724335,607.330750,0.981126,3.745886,223.867737,603.695435,0.988205,-0.348318,-1.096943,-0.412042,128.527374,154.925781,569.664673,0.027085,171.611755,136.486862,542.099731,0.990142,119.180107,103.673187,573.746033,0.992830,86.876808,173.037598,595.108215,0.994969,104.196098,166.629471,587.596741,0.995152,160.772034,194.801712,549.772644,0.993051,0.265355,-0.680888,1.073815,168.076614,290.201233,888.846863,0.095408,151.991409,294.619049,909.611023,0.973040,168.359070,258.491699,888.960938,0.979059,168.089417,273.314789,888.345337,0.987004,168.677597,316.950867,887.383728,0.978864,183.265640,307.629822,869.933167,0.962774,0.490320,-1.903332,-0.450767,-58.282436,324.617645,597.133667,0.010338,-42.713711,259.030365,581.258301,0.997572,-53.833675,305.663757,592.670044,0.996606,-78.299927,409.158813,617.472595,0.998069,46.847267,248.421097,597.518616,28.707392,254.871674,600.655457,24.333031,203.064453,598.261475,17.729790,229.776627,607.562866,3.806010,223.831619,603.539368,171.609421,136.483078,542.179565,119.182716,103.685036,573.677795,86.877701,173.041000,595.122559,104.202927,166.621185,587.636353,160.764114,194.798645,549.707153,151.966675,294.545166,909.538269,168.323715,258.492310,889.067810,168.103500,273.343475,888.325317,168.687302,316.963379,887.536316,183.302444,307.661774,869.764099,-42.722321,259.022491,581.299194,-53.824356,305.658142,592.651794,-78.288971,409.173676,617.421387
698,5.816667,-4.193911,-2.068421,-3.118743,24.281380,231.994537,601.524414,0.057908,46.856983,248.441391,597.644775,0.987354,28.701626,254.853226,600.657471,0.992440,24.343227,203.081131,598.288757,0.981294,17.765751,229.725647,607.340820,0.982412,3.739301,223.871262,603.690186,0.984115,-0.356566,-1.095520,-0.408343,128.524323,154.927475,569.673401,0.032585,171.609192,136.487335,542.110107,0.988664,119.180458,103.674873,573.762451,0.992125,86.873245,173.040314,595.115356,0.992827,104.192741,166.632217,587.604431,0.993356,160.765930,194.802612,549.774780,0.992296,0.285387,-0.655089,1.072285,168.076401,290.200317,888.835327,0.089157,152.000641,294.611267,909.608215,0.975387,168.358124,258.490753,888.938171,0.978688,168.088562,273.314026,888.327881,0.992267,168.677368,316.950409,887.381226,0.980318,183.257324,307.635162,869.920837,0.961893,0.490320,-1.903332,-0.450767,-58.289131,324.608765,597.132019,0.021561,-42.720406,259.021484,581.256714,0.994206,-53.840374,305.654877,592.668396,0.995949,-78.306618,409.149933,617.471008,0.993674,46.848782,248.414581,597.522400,28.699085,254.874283,600.728943,24.321959,203.070419,598.300415,17.725273,229.780594,607.575500,3.811717,223.832718,603.495117,171.604584,136.486557,542.199829,119.182236,103.681641,573.688965,86.871223,173.042328,595.141418,104.202316,166.626633,587.634949,160.761185,194.800247,549.701904,151.968689,294.536255,909.546509,168.325989,258.496307,889.074341,168.101517,273.330322,888.264404,168.691483,316.972961,887.537720,183.294708,307.665771,869.750977,-42.710365,259.015198,581.231262,-53.833694,305.657532,592.663818,-78.306320,409.175507,617.445007
699,5.825000,-4.214941,-2.150786,-3.119799,24.280514,231.996902,601.505676,0.051695,46.860245,248.444321,597.652466,0.990504,28.700018,254.855667,600.636719,0.995319,24.349516,203.082321,598.280701,0.981819,17.756741,229.729584,607.313599,0.984166,3.736047,223.872635,603.645020,0.983572,-0.374037,-1.098211,-0.404503,128.526718,154.927063,569.669495,0.028542,171.614120,136.481369,542.113770,0.988668,119.186111,103.675079,573.773804,0.994492,86.873230,173.044891,595.104004,0.994310,104.193520,166.635666,587.595764,0.993689,160.766571,194.798279,549.760132,0.993164,0.286864,-0.593585,1.059406,168.078552,290.202972,888.879333,0.109763,152.026108,294.616852,909.669678,0.970843,168.353439,258.493347,888.980957,0.981448,168.086456,273.316681,888.371399,0.984862,168.683838,316.952972,887.425354,0.975621,183.242981,307.635010,869.949097,0.950022,0.490320,-1.903332,-0.450767,-58.293964,324.620239,597.149414,0.023626,-42.725235,259.032959,581.274109,0.993042,-53.845203,305.666321,592.685791,0.995562,-78.311447,409.161407,617.488403,0.993676,46.833492,248.421204,597.579102,28.706923,254.868683,600.652039,24.323702,203.073868,598.265747,17.729431,229.784973,607.548218,3.809094,223.835632,603.483337,171.609222,136.483307,542.201355,119.179245,103.684830,573.707336,86.878448,173.043655,595.119019,104.204773,166.621933,587.631958,160.761871,194.801544,549.688232,151.977219,294.544220,909.607910,168.323929,258.495209,889.047913,168.102570,273.335266,888.406677,168.690262,316.977325,887.597778,183.300049,307.662872,869.729492,-42.716785,259.017700,581.257324,-53.842896,305.665375,592.692261,-78.311684,409.182190,617.468384
700,5.833333,-4.207983,-2.121502,-3.112882,24.284245,231.993011,601.502625,0.055049,46.860611,248.442734,597.639587,0.989851,28.701405,254.852203,600.633972,0.994722,24.353964,203.078812,598.274231,0.981020,17.763672,229.724457,607.313660,0.982294,3.741562,223.866776,603.651611,0.983303,-0.370093,-1.107871,-0.406653,128.524780,154.923615,569.707703,0.023207,171.616165,136.478271,542.158020,0.989943,119.181618,103.671700,573.806885,0.995114,86.867661,173.041199,595.136414,0.995456,104.188980,166.631851,587.630676,0.994702,160.769440,194.795044,549.806519,0.995776,0.250896,-0.596231,1.063519,168.078308,290.203583,888.888611,0.083791,152.024567,294.629364,909.675415,0.978168,168.355453,258.494019,889.010193,0.983851,168.087433,273.316986,888.391296,0.989369,168.681763,316.952698,887.417847,0.985314,183.242371,307.624786,869.948059,0.958559,0.490320,-1.903332,-0.450767,-58.283672,324.615173,597.117981,0.015054,-42.714947,259.027893,581.242615,0.997105,-53.834911,305.661255,592.654358,0.997179,-78.301163,409.156342,617.456909,0.994426,46.839275,248.418045,597.550537,28.706923,254.871872,600.662415,24.326845,203.072357,598.265686,17.734379,229.777542,607.562561,3.813788,223.825150,603.472473,171.605804,136.476547,542.226929,119.179596,103.679817,573.754761,86.875877,173.041306,595.139771,104.199699,166.620056,587.663269,160.762817,194.800293,549.754333,151.975876,294.554596,909.652100,168.327850,258.499817,889.081604,168.098328,273.334351,888.395203,168.693985,316.969818,887.531982,183.296524,307.659607,869.777222,-42.715958,259.022827,581.260071,-53.836884,305.659760,592.658752,-78.308762,409.178131,617.455261
701,5.841667,-4.217592,-2.053431,-3.114496,24.287191,231.992538,601.514771,0.054800,46.860867,248.439011,597.622253,0.990584,28.705956,254.851105,600.637146,0.992816,24.349762,203.077789,598.291138,0.981313,17.773237,229.725723,607.333862,0.979666,3.746133,223.869049,603.689453,0.987122,-0.369094,-1.106843,-0.406646,128.529251,154.925156,569.697693,0.020371,171.620148,136.480301,542.146851,0.992186,119.186157,103.673149,573.796082,0.996525,86.872589,173.042282,595.127441,0.995490,104.193771,166.633072,587.621338,0.994752,160.773560,194.796921,549.796631,0.995583,0.189385,-0.628008,1.088747,168.082336,290.209473,888.903015,0.107569,152.015106,294.650635,909.676147,0.970210,168.373306,258.500183,889.058960,0.976401,168.099152,273.322357,888.423950,0.983570,168.674881,316.957275,887.403809,0.981274,183.249313,307.616913,869.952148,0.954083,0.490320,-1.903332,-0.450767,-58.284779,324.618774,597.143005,0.023033,-42.716049,259.031494,581.267639,0.993473,-53.836018,305.664886,592.679382,0.995674,-78.302261,409.159973,617.481934,0.993578,46.844273,248.418350,597.572021,28.721458,254.870270,600.614807,24.334997,203.063690,598.251160,17.727821,229.784088,607.585754,3.806934,223.826569,603.551636,171.613770,136.480072,542.204285,119.182495,103.679985,573.748962,86.877464,173.043579,595.113403,104.203842,166.620682,587.675354,160.768723,194.801392,549.746704,151.974350,294.548584,909.615540,168.335922,258.503418,889.163818,168.105606,273.352692,888.426575,168.697464,316.977539,887.548218,183.299103,307.665253,869.754761,-42.709248,259.019043,581.248901,-53.833843,305.664520,592.683167,-78.303513,409.179443,617.473633
702,5.850000,-4.196634,-2.066357,-3.116465,24.295099,231.994614,601.485657,0.053229,46.869953,248.442108,597.604309,0.988481,28.714466,254.853394,600.617432,0.992916,24.357893,203.081039,598.251465,0.982109,17.779779,229.725769,607.302429,0.983601,3.753399,223.870697,603.652649,0.986357,-0.363087,-1.098174,-0.407052,128.532059,154.925278,569.693054,0.025542,171.618607,136.482971,542.133728,0.990243,119.189163,103.672935,573.787537,0.994973,86.879387,173.040070,595.130981,0.994536,104.199379,166.631500,587.621582,0.993860,160.773666,194.798859,549.791321,0.994460,0.247473,-0.549004,1.064630,168.087418,290.205231,888.891113,0.096331,152.050720,294.631927,909.690857,0.972230,168.365387,258.495697,889.014343,0.982510,168.096542,273.318604,888.394775,0.990152,168.689041,316.954285,887.418274,0.981860,183.235474,307.625671,869.937073,0.952833,0.490320,-1.903332,-0.450767,-58.270863,324.619659,597.130676,0.019709,-42.702137,259.032379,581.255310,0.996039,-53.822105,305.665741,592.667053,0.996305,-78.288345,409.160828,617.469604,0.992874,46.857269,248.412643,597.494629,28.716602,254.879150,600.680725,24.343460,203.068085,598.259766,17.740458,229.776779,607.515747,3.817528,223.836334,603.477844,171.612015,136.484985,542.204529,119.185974,103.678719,573.729614,86.885567,173.039642,595.124146,104.209503,166.623657,587.675110,160.767181,194.799347,549.731934,151.976563,294.560211,909.710754,168.344528,258.501404,889.138306,168.108582,273.333862,888.308899,168.701721,316.969452,887.539612,183.307175,307.661499,869.753845,-42.704620,259.027496,581.263794,-53.825760,305.664581,592.668457,-78.292786,409.186676,617.478149
703,5.858333,-4.120107,-2.007890,-3.116635,24.286112,231.996216,601.549927,0.051500,46.858276,248.447174,597.667603,0.990329,28.706367,254.855804,600.707703,0.993929,24.343370,203.087006,598.277039,0.981292,17.776537,229.720108,607.370300,0.981844,3.745999,223.870972,603.726990,0.988231,-0.395476,-1.105286,-0.400057,128.538651,154.926025,569.671387,0.023917,171.630890,136.473373,542.127930,0.989613,119.201553,103.674858,573.793823,0.995895,86.880623,173.050156,595.093994,0.995023,104.202332,166.639450,587.590271,0.994019,160.777817,194.792297,549.751038,0.995554,0.317393,-0.558528,1.051609,168.088150,290.207611,888.873596,0.078784,152.049026,294.612518,909.676086,0.979106,168.358871,258.497894,888.958069,0.986762,168.093506,273.321625,888.356628,0.992794,168.696106,316.958313,887.433533,0.983867,183.243301,307.647766,869.943298,0.958991,0.490320,-1.903332,-0.450767,-58.257099,324.622467,597.093689,0.027699,-42.688370,259.035156,581.218384,0.994799,-53.808338,305.668518,592.630066,0.994528,-78.274582,409.163635,617.432678,0.989898,46.846867,248.424988,597.584229,28.716475,254.878677,600.735474,24.327934,203.067734,598.263794,17.724709,229.779282,607.592957,3.814086,223.830536,603.574463,171.618149,136.482925,542.190308,119.188385,103.675606,573.756470,86.889816,173.045105,595.097778,104.222061,166.626282,587.607849,160.774811,194.800217,549.705078,151.987610,294.554901,909.681213,168.338348,258.506653,889.043213,168.110962,273.331909,888.312439,168.700592,316.976837,887.549622,183.304489,307.667969,869.776978,-42.704708,259.023621,581.250183,-53.814350,305.662872,592.638000,-78.290520,409.189758,617.480530
704,5.866667,-4.227176,-2.080318,-3.109971,24.287464,231.993164,601.524719,0.058183,46.861076,248.441544,597.639832,0.988727,28.704048,254.852081,600.645264,0.992984,24.354799,203.077881,598.306030,0.980686,17.771076,229.726578,607.341187,0.980141,3.746318,223.867722,603.691284,0.984733,-0.365080,-1.104581,-0.405679,128.529449,154.928574,569.677185,0.024724,171.619553,136.486374,542.123352,0.989168,119.187363,103.676147,573.772461,0.994838,86.873489,173.043243,595.109802,0.995179,104.194481,166.634842,587.602539,0.995127,160.772293,194.802277,549.777649,0.994783,0.290513,-0.649920,1.065725,168.082123,290.208130,888.911804,0.088767,152.008759,294.619019,909.686584,0.975983,168.360229,258.498505,889.011719,0.979508,168.092300,273.321869,888.402832,0.992950,168.686020,316.958313,887.460083,0.979508,183.263336,307.642944,869.997559,0.961092,0.490320,-1.903332,-0.450767,-58.280624,324.617981,597.139221,0.029322,-42.711899,259.030701,581.263916,0.991887,-53.831863,305.664063,592.675598,0.994492,-78.298103,409.159149,617.478210,0.991630,46.851479,248.419769,597.530823,28.708168,254.874939,600.693909,24.330616,203.064987,598.305176,17.729654,229.782272,607.594543,3.817111,223.823868,603.500244,171.611893,136.486237,542.201172,119.184349,103.684578,573.713806,86.881248,173.040176,595.125305,104.204292,166.627808,587.627319,160.765350,194.804062,549.718506,151.975388,294.550140,909.629700,168.328674,258.503113,889.143494,168.107544,273.337311,888.338501,168.694458,316.979645,887.618286,183.304993,307.670441,869.825867,-42.698956,259.023407,581.215271,-53.826096,305.668121,592.664307,-78.288734,409.192017,617.451416
705,5.875000,-4.196625,-2.018580,-3.107033,24.287289,231.996170,601.500122,0.061845,46.857162,248.445969,597.599609,0.988630,28.703569,254.855423,600.627991,0.992296,24.350334,203.082596,598.265991,0.980096,17.777113,229.726669,607.322388,0.975317,3.748262,223.870132,603.684509,0.986354,-0.350514,-1.087226,-0.410261,128.524765,154.929504,569.674438,0.022776,171.605026,136.490814,542.102844,0.993754,119.179726,103.676788,573.759399,0.994247,86.877983,173.041077,595.124390,0.995319,104.196182,166.633179,587.610168,0.995236,160.764877,194.805649,549.775391,0.992974,0.265012,-0.607963,1.068369,168.077423,290.208527,888.902100,0.101283,152.019058,294.627869,909.686768,0.972770,168.357193,258.498962,889.015991,0.979563,168.088074,273.322052,888.400696,0.990888,168.678925,316.958069,887.438049,0.977604,183.243912,307.635651,869.968994,0.952571,0.490320,-1.903332,-0.450767,-58.286983,324.622406,597.134277,0.014822,-42.718254,259.035095,581.258972,0.995157,-53.838223,305.668488,592.670654,0.996485,-78.304466,409.163574,617.473267,0.997241,46.846882,248.422943,597.516785,28.713636,254.879303,600.627625,24.336800,203.068756,598.234558,17.726765,229.778671,607.621155,3.811672,223.831497,603.503845,171.608017,136.487457,542.165039,119.181091,103.685989,573.701233,86.872688,173.044968,595.127319,104.199585,166.625626,587.662720,160.762436,194.803497,549.715820,151.972244,294.552399,909.632324,168.324966,258.508759,889.142456,168.104034,273.333984,888.354919,168.689407,316.977448,887.612366,183.297623,307.670288,869.763367,-42.708160,259.027985,581.226624,-53.837471,305.670746,592.687561,-78.290939,409.181366,617.412354
706,5.883333,-4.203053,-2.119529,-3.118889,24.281265,231.993469,601.518066,0.059821,46.859287,248.441132,597.655884,0.988309,28.700851,254.852264,600.651428,0.993371,24.347807,203.079544,598.287109,0.980044,17.760607,229.725098,607.329041,0.981388,3.737770,223.869247,603.666931,0.982112,-0.361564,-1.123752,-0.408833,128.520096,154.925812,569.666992,0.021542,171.618469,136.483032,542.126465,0.988978,119.173943,103.673615,573.755859,0.994838,86.856590,173.041092,595.086792,0.995908,104.179756,166.632248,587.584961,0.995785,160.771729,194.799042,549.780701,0.997563,0.223035,-0.548889,1.062690,168.075211,290.206665,888.917358,0.100603,152.038696,294.642761,909.715271,0.975140,168.352097,258.497192,889.054199,0.981229,168.083740,273.319855,888.428284,0.989201,168.677719,316.955078,887.433105,0.980925,183.223801,307.618500,869.955872,0.947751,0.490320,-1.903332,-0.450767,-58.290482,324.619781,597.135559,0.020996,-42.721756,259.032501,581.260193,0.993588,-53.841721,305.665863,592.671936,0.996051,-78.307968,409.160950,617.474487,0.994614,46.841034,248.415604,597.541443,28.702177,254.870422,600.708008,24.321943,203.066254,598.290100,17.725378,229.785385,607.586853,3.815815,223.829697,603.464600,171.602814,136.482559,542.187317,119.173714,103.681389,573.712463,86.870232,173.040497,595.084900,104.196075,166.624313,587.606934,160.757568,194.800339,549.743896,151.973785,294.561218,909.704712,168.319077,258.501160,889.142334,168.100647,273.332245,888.418640,168.687943,316.977020,887.565613,183.296646,307.662598,869.749084,-42.714527,259.020172,581.231934,-53.837822,305.664764,592.680481,-78.304230,409.180450,617.448120
